Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Weekly_Sales
4,91010,8,73,2,126,7,1,61744
5,21811,32,58,3,213,6,0,4739
5,102210,29,70,2,212,6,0,1028
1,111111,27,59,3,218,7,0,1882
4,50611,13,63,3,129,5,0,72119
6,122410,44,55,2,212,7,0,13832
5,32511,19,70,3,215,6,0,16
6,21910,83,43,2,212,7,0,6298
5,10711,97,48,2,211,6,0,686
5,121010,44,48,2,212,6,0,1765
7,52711,24,37,3,192,8,0,1305
5,91710,95,82,2,212,6,0,18689
2,123110,1,47,2,211,8,1,28482
6,62212,28,81,3,223,5,0,302
5,80312,87,86,3,222,5,0,13347
1,82010,85,86,2,211,7,0,4307
2,72712,93,86,3,221,6,0,68046
6,10612,92,50,3,221,6,0,103254
5,43010,95,67,2,210,6,0,18889
5,111210,1,62,2,212,6,0,8743
5,42211,90,74,3,216,6,0,2908
5,82412,56,79,3,222,5,0,151
7,112511,34,27,3,195,8,1,4110
7,42211,30,31,3,192,8,0,1168
2,101510,32,65,2,211,8,0,10400
1,30510,35,46,2,211,8,0,2752
3,92410,12,76,2,214,7,0,1920
7,111210,83,22,2,191,9,0,588
1,52810,29,80,2,210,7,0,3532
6,72911,10,90,3,217,6,0,51097
1,82412,31,77,3,222,6,0,6812
4,51112,97,67,3,131,4,0,41708
5,121611,10,54,3,219,6,0,8890
7,61810,36,52,2,189,8,0,954
5,31612,95,63,3,221,5,0,19584
5,42712,11,68,3,222,5,0,6370
2,80511,80,93,3,215,7,0,26155
7,11411,44,11,2,191,8,0,3038
5,12012,8,54,3,220,5,0,14188
4,50611,29,63,3,129,5,0,10531
4,10612,35,38,3,130,4,0,3967
3,92812,11,77,3,226,6,0,6796
7,40811,28,30,3,192,8,0,280
3,61011,67,84,3,218,7,0,2059
6,73010,24,81,2,212,6,0,7210
5,82710,24,87,2,212,6,0,2632
2,21111,32,33,3,212,8,1,19742
2,62912,31,86,3,221,6,0,2157
4,100711,49,65,3,129,5,0,6039
2,21111,46,33,3,212,8,1,30214
1,50611,83,64,3,215,7,0,5449
6,72211,3,88,3,216,6,0,24623
2,83112,99,82,3,221,6,0,20
1,40811,56,67,3,215,7,0,13853
7,112511,36,27,3,195,8,1,4848
7,20411,94,-2,3,191,8,0,-2
5,122410,3,55,2,211,6,0,4951
1,72911,79,86,3,215,7,0,28715
6,91611,81,84,3,217,6,0,13739
2,21910,22,39,2,210,8,0,16502
4,30411,97,46,3,128,6,0,37537
1,61011,87,83,3,215,7,0,48268
1,80511,21,91,3,215,7,0,8404
1,72211,30,85,3,215,7,0,3599
2,10711,82,44,2,211,8,0,20401
1,42211,46,72,3,215,7,0,19453
7,40111,48,24,3,192,8,0,367
4,52110,71,67,2,126,7,0,5966
7,82710,92,57,2,190,9,0,23568
2,62212,32,81,3,221,6,0,11071
2,110510,33,57,2,211,8,0,9288
5,61810,94,83,2,212,6,0,0
4,81712,16,81,3,130,4,0,15683
3,102111,1,69,3,220,7,0,9257
7,22412,3,24,3,196,8,0,8790
2,50611,3,61,3,215,7,0,12299
6,82710,67,85,2,213,6,0,7454
1,91611,49,79,3,216,7,0,15443
4,31612,13,59,3,130,4,0,75864
5,92410,26,78,2,212,6,0,1307
5,92112,16,71,3,223,5,0,4286
2,41610,30,68,2,210,8,0,6447
2,60112,5,78,3,221,6,0,18540
4,93011,44,72,3,129,5,0,7861
6,81012,74,87,3,223,5,0,23718
1,122410,98,52,2,211,7,0,16795
1,21811,38,57,3,213,7,0,75224
1,122410,46,52,2,211,7,0,54830
3,41312,1,72,3,225,6,0,9961
6,90712,82,86,3,224,5,1,20332
1,43010,38,67,2,210,7,0,127811
7,111811,54,29,3,195,8,0,12
5,10612,46,50,3,220,5,0,4426
1,31910,87,54,2,211,8,0,28002
6,70111,95,87,3,216,6,0,104596
5,90211,95,90,3,216,6,0,22658
6,42211,14,74,3,217,6,0,23450
1,123011,98,44,3,219,7,1,10806
7,72310,58,64,2,189,9,0,383
4,22511,28,49,3,128,6,0,1252
6,21712,46,49,3,222,6,0,24860
2,62912,9,86,3,221,6,0,32875
2,40111,83,55,3,214,7,0,5551
6,110411,54,58,3,219,6,0,69
2,92112,23,71,3,222,6,0,19813
1,40612,41,70,3,221,7,0,538
1,70910,20,80,2,211,7,0,5352
3,11312,55,51,3,223,6,0,5024
2,90911,13,77,3,215,7,1,45300
5,80511,28,91,3,216,6,0,90
6,33012,42,67,3,222,6,0,10500
3,101510,94,69,2,215,7,0,155
4,51112,94,67,3,131,4,0,83660
5,51410,44,74,2,210,6,0,979
5,51410,38,74,2,210,6,0,49704
5,112610,34,66,2,212,6,1,6222
6,11312,80,48,3,221,6,0,12571
6,82611,38,90,3,217,6,0,66918
5,61810,13,83,2,212,6,0,11835
1,50710,1,72,2,210,7,0,17413
2,31811,55,62,3,214,8,0,13402
1,60311,67,83,3,215,7,0,6998
3,60311,14,84,3,218,7,0,2989
1,10612,54,49,3,219,7,0,20
3,30411,81,65,3,217,7,0,1342
2,123110,33,47,2,211,8,1,4852
3,50412,87,79,3,225,6,0,1059
7,11312,55,7,3,196,8,0,5277
4,122410,97,43,2,126,7,0,41486
1,22412,90,57,3,220,7,0,82674
4,70210,67,73,2,126,7,0,9225
3,51311,54,79,3,219,7,0,71
2,42211,26,69,3,215,7,0,8971
6,82611,80,90,3,217,6,0,13075
4,80610,92,76,2,126,7,0,141768
1,73010,34,81,2,211,7,0,8386
6,70111,91,87,3,216,6,0,47201
6,92311,9,78,3,217,6,0,49328
7,82611,90,57,3,194,8,0,14846
7,91010,95,48,2,190,9,1,30387
3,60812,49,81,3,225,6,0,17
6,111210,37,62,2,213,7,0,3468
6,52011,74,72,3,217,6,0,18887
6,81211,60,90,3,217,6,0,176
6,91412,21,76,3,224,5,0,7375
1,52810,45,80,2,210,7,0,12
6,62510,91,84,2,212,7,0,44107
4,21910,54,36,2,126,8,0,347
1,11411,26,35,2,211,7,0,5355
6,112610,35,65,2,213,7,1,3998
1,52011,56,67,3,215,7,0,6312
2,111210,1,59,2,211,8,0,22794
1,101212,10,62,3,223,6,0,27803
4,61512,18,80,3,130,4,0,0
1,51112,1,73,3,221,7,0,18164
2,61711,46,86,3,214,7,0,32193
1,41610,12,66,2,210,7,0,11187
5,42712,44,68,3,222,5,0,1284
5,90712,26,86,3,223,5,1,1421
2,72911,97,90,3,215,7,0,36780
1,121710,33,49,2,211,7,0,11557
1,120310,59,49,2,211,7,0,2457
3,73010,44,82,2,214,7,0,1494
2,110411,2,55,3,217,7,0,65483
3,91412,38,78,3,226,6,0,87895
4,51112,10,67,3,131,4,0,43475
7,52011,8,36,3,192,8,0,11402
2,52711,71,76,3,215,7,0,3464
4,102210,28,64,2,126,7,0,1309
5,121010,59,48,2,212,6,0,447
3,32312,26,66,3,224,6,0,2989
2,111811,7,62,3,217,7,0,53880
4,71610,24,78,2,126,7,0,9493
6,30510,49,49,2,212,7,0,18913
1,72310,38,83,2,211,7,0,66892
2,70612,47,84,3,221,6,0,-28
2,123110,38,47,2,211,8,1,81053
5,70811,40,86,3,215,6,0,16879
2,72712,14,86,3,221,6,0,18600
6,30411,38,60,3,215,6,0,84250
1,81911,5,89,3,215,7,0,18643
7,52810,87,54,2,189,8,0,6015
2,10711,37,44,2,211,8,0,4251
4,81211,11,82,3,129,5,0,24030
1,62212,87,78,3,221,7,0,47171
6,61711,34,87,3,216,6,0,18540
6,91710,95,81,2,213,6,0,80075
3,80312,26,86,3,225,6,0,2056
4,42911,80,64,3,129,5,0,17417
6,100110,81,70,2,213,7,0,13604
5,102811,95,69,3,218,6,0,18742
3,10612,3,52,3,223,6,0,5745
4,102811,85,55,3,129,5,0,2442
4,60410,97,70,2,126,7,0,37493
4,31612,33,59,3,130,4,0,11866
6,60410,94,79,2,212,7,0,54666
7,21111,34,10,3,191,8,1,3885
6,111811,72,63,3,219,6,0,73184
1,43010,2,67,2,210,7,0,45971
1,12111,59,44,3,211,7,0,481
6,40612,19,71,3,223,5,0,2811
7,102111,16,37,3,195,8,0,6090
4,40210,4,48,2,126,7,0,56959
3,32312,56,66,3,224,6,0,5080
5,61711,26,86,3,215,6,0,1245
7,90211,26,53,3,194,8,0,1831
5,71610,11,83,2,211,6,0,7176
1,70910,80,80,2,211,7,0,15996
5,81911,4,89,3,216,6,0,9684
7,102111,87,37,3,195,8,0,10158
2,60112,40,78,3,221,6,0,76342
3,32511,22,72,3,217,7,0,2158
1,102910,31,69,2,211,7,0,2077
2,81012,58,88,3,221,6,0,22745
3,112610,26,68,2,215,7,1,7115
4,100810,67,67,2,126,7,0,10316
1,121010,46,46,2,211,7,0,22154
3,30510,40,53,2,214,7,0,21137
6,12111,12,46,3,213,6,0,4396
2,121611,22,50,3,218,7,0,20351
6,62212,96,81,3,223,5,0,36636
3,22412,90,60,3,224,6,0,1651
2,72712,11,86,3,221,6,0,25901
4,93011,98,72,3,129,5,0,14522
4,42712,55,76,3,131,4,0,12119
7,61810,72,52,2,189,8,0,31020
5,51311,13,77,3,216,6,0,11097
4,70811,27,84,3,129,5,0,1918
1,123011,23,44,3,219,7,1,23757
6,82010,8,87,2,213,6,0,39222
1,31910,51,54,2,211,8,0,12
1,60311,17,83,3,215,7,0,5913
5,52810,32,79,2,211,6,0,1889
7,21111,82,10,3,191,8,1,9956
5,93011,97,81,3,217,6,0,709
2,21012,9,46,3,219,7,1,26580
1,90712,54,83,3,222,6,1,13
5,41312,41,70,3,222,5,0,733
2,50412,41,76,3,221,6,0,2009
2,91611,92,78,3,215,7,0,163843
5,51410,54,74,2,210,6,0,99
2,42911,79,69,3,215,7,0,27723
5,31111,9,55,3,214,6,0,7259
4,41610,18,56,2,126,7,0,813
3,70612,24,83,3,225,6,0,2303
5,91412,5,76,3,223,5,0,5041
3,81211,92,88,3,218,7,0,7059
5,62510,34,83,2,211,6,0,2991
1,92812,26,76,3,222,6,0,5035
6,41312,58,71,3,223,5,0,2840
6,111111,2,61,3,219,6,0,48783
7,21012,6,18,3,196,8,1,5455
4,100512,4,63,3,131,3,0,62267
2,82412,56,76,3,221,6,0,1499
6,11411,18,38,2,212,6,0,2311
5,70811,79,86,3,215,6,0,5704
1,21210,94,38,2,211,8,1,62329
1,61810,3,84,2,211,7,0,8201
7,90211,2,53,3,194,8,0,23763
3,91611,59,83,3,219,7,0,47
2,102811,92,65,3,217,7,0,158040
3,71511,49,87,3,218,7,0,38
2,80511,52,93,3,215,7,0,3178
3,10612,52,52,3,223,6,0,758
6,62212,74,81,3,223,5,0,24504
7,61711,27,48,3,192,8,0,777
1,92410,17,80,2,211,7,0,9687
1,90310,55,81,2,211,7,0,9059
1,81211,30,90,3,215,7,0,3114
4,11312,72,34,3,130,4,0,83178
1,52711,24,77,3,215,7,0,3529
7,42211,12,31,3,192,8,0,3860
5,60410,38,79,2,211,6,0,50309
6,92311,44,78,3,217,6,0,8270
5,10711,6,48,2,211,6,0,1005
3,101212,97,70,3,226,6,0,611
2,81310,44,89,2,211,8,0,6460
6,21811,20,59,3,214,6,0,9327
1,21910,97,39,2,211,8,0,31585
4,32312,58,59,3,130,4,0,2615
4,31910,44,55,2,126,8,0,5212
4,90712,3,82,3,130,4,1,18714
4,82412,58,75,3,130,4,0,2270
4,121010,54,42,2,126,7,0,167
4,101510,35,62,2,126,7,0,3911
2,70612,56,84,3,221,6,0,1857
1,50710,5,72,2,210,7,0,19260
3,61512,55,84,3,225,6,0,6943
7,72310,4,64,2,189,9,0,15923
7,91010,38,48,2,190,9,1,32926
1,81211,97,90,3,215,7,0,37747
1,51311,58,75,3,215,7,0,3720
6,110510,13,59,2,213,7,0,37484
7,62411,51,46,3,193,8,0,29
7,62411,14,46,3,193,8,0,9333
3,71511,12,87,3,218,7,0,2686
3,21712,82,52,3,223,6,0,7660
5,100512,52,71,3,223,5,0,470
5,12811,32,44,3,212,6,0,1495
4,50412,56,80,3,131,4,0,22200
4,30912,72,53,3,130,4,0,101231
4,91010,35,73,2,126,7,1,3842
7,111111,96,19,3,195,8,0,555
2,41312,67,68,3,221,6,0,9426
2,100810,79,63,2,211,8,0,36906
5,91611,10,83,3,216,6,0,10141
1,61810,10,84,2,211,7,0,32177
4,80511,13,86,3,129,5,0,75471
5,123011,3,45,3,220,6,1,2872
5,81211,31,90,3,216,6,0,1336
2,101411,52,71,3,217,7,0,4473
2,33012,9,66,3,221,7,0,45710
3,20510,38,45,2,214,7,0,155897
1,32511,14,69,3,214,7,0,14006
3,81211,33,88,3,218,7,0,4606
4,102811,4,55,3,129,5,0,55849
4,81211,5,82,3,129,5,0,34882
3,40612,16,73,3,224,6,0,21172
1,92112,59,69,3,222,6,0,171
5,71312,1,80,3,222,5,0,9323
5,93011,5,81,3,217,6,0,5064
7,82710,67,57,2,190,9,0,3603
6,22412,19,59,3,222,6,0,3313
6,40612,81,71,3,223,5,0,18165
2,100810,5,63,2,211,8,0,27101
6,42012,20,68,3,223,5,0,8844
3,102910,85,72,2,215,7,0,888
3,22610,20,52,2,214,7,0,1702
6,60112,98,80,3,223,5,0,10601
1,93011,24,79,3,216,7,0,2957
5,70811,81,86,3,215,6,0,2565
3,81211,25,88,3,218,7,0,3269
4,41511,29,62,3,128,5,0,7426
4,42310,46,56,2,126,7,0,32778
7,40811,48,30,3,192,8,0,637
4,72310,37,79,2,126,7,0,4443
1,62212,25,78,3,221,7,0,9848
7,120310,7,21,2,190,9,0,12424
6,112511,5,62,3,220,6,1,96763
4,82611,25,81,3,129,5,0,17298
6,21712,29,49,3,222,6,0,9032
6,123011,55,46,3,221,6,1,30255
2,60410,22,81,2,210,8,0,11361
5,61110,12,80,2,212,6,0,2437
3,30411,85,65,3,217,7,0,837
1,42211,1,72,3,215,7,0,50510
2,80511,40,93,3,215,7,0,70565
1,81211,7,90,3,215,7,0,14088
5,40111,8,61,3,215,6,0,13491
4,12712,90,40,3,130,4,0,90760
4,52512,17,77,3,131,4,0,13141
7,100711,4,40,3,194,8,0,14121
1,60812,80,78,3,221,7,0,20833
1,123110,34,48,2,211,7,1,8890
5,40910,18,65,2,211,6,0,1008
6,33012,19,67,3,222,6,0,3900
5,51311,26,77,3,216,6,0,1237
6,30411,67,60,3,215,6,0,8483
1,90310,79,81,2,211,7,0,39538
3,12111,1,50,3,215,7,0,5514
3,70910,67,81,2,214,7,0,1327
2,70910,42,82,2,210,8,0,9440
7,101411,28,32,3,195,8,0,244
6,30510,45,49,2,212,7,0,47
3,61110,7,82,2,214,7,0,8608
6,50611,87,65,3,217,6,0,41559
7,21012,3,18,3,196,8,1,8360
3,92112,36,72,3,226,6,0,225
2,100110,31,69,2,211,8,0,3549
7,70111,28,58,3,193,8,0,116
1,70612,44,81,3,221,6,0,4117
4,60812,49,78,3,130,4,0,6824
7,11411,6,11,2,191,8,0,5358
3,101411,29,73,3,220,7,0,886
5,42211,87,74,3,216,6,0,9685
2,60112,19,78,3,221,6,0,3546
7,12111,27,25,2,191,8,0,479
1,70210,16,80,2,211,7,0,32420
5,80610,59,86,2,212,6,0,139
7,61810,35,52,2,189,8,0,521
7,40811,93,30,3,192,8,0,1278
4,21012,9,33,3,130,4,1,27784
3,60311,2,84,3,218,7,0,18860
2,21012,49,46,3,219,7,1,19195
1,100711,9,69,3,217,7,0,41729
2,91010,49,79,2,211,8,1,16371
1,120310,18,49,2,211,7,0,53845
2,90211,56,89,3,215,7,0,1119
1,81310,7,87,2,211,7,0,19178
1,32312,85,65,3,221,7,0,2622
7,73010,4,66,2,189,9,0,15898
1,22511,22,62,3,213,7,0,9172
1,52512,28,77,3,221,7,0,300
3,42211,7,76,3,218,7,0,9727
5,72012,29,81,3,222,5,0,1094
2,51112,81,73,3,221,6,0,33032
2,90310,82,81,2,211,8,0,19551
2,61011,45,83,3,214,7,0,5
1,12012,48,54,3,219,7,0,456
5,120310,56,51,2,212,6,0,754
7,90911,22,45,3,194,8,1,8293
6,11411,96,38,2,212,6,0,21509
3,123011,46,48,3,223,7,1,10105
3,60311,85,84,3,218,7,0,1333
5,72012,56,81,3,222,5,0,65
3,71312,6,82,3,225,6,0,1705
3,120911,30,49,3,222,7,0,1160
7,42211,9,31,3,192,8,0,15393
4,111811,97,50,3,129,5,0,38131
3,20411,26,45,2,215,7,0,2934
6,70612,79,82,3,223,5,0,31610
2,21910,51,39,2,210,8,0,25
4,40210,37,48,2,126,7,0,3385
7,22610,29,24,2,189,9,0,1410
3,20510,59,45,2,214,7,0,321
4,101212,49,57,3,131,3,0,4745
1,72012,96,80,3,221,6,0,37535
4,111910,34,48,2,126,7,0,23199
6,80312,55,87,3,223,5,0,9340
6,32511,52,70,3,216,6,0,3902
2,100711,96,69,3,216,7,0,30419
7,31910,93,29,2,189,9,0,586
4,21210,85,28,2,126,8,1,3220
5,62212,23,80,3,222,5,0,7849
4,21111,25,33,3,127,6,1,13858
5,82611,17,89,3,216,6,0,2414
1,102811,71,66,3,217,7,0,2287
4,112610,32,48,2,126,7,1,16153
5,61711,21,86,3,215,6,0,1314
4,122410,80,43,2,126,7,0,24568
1,81911,56,89,3,215,7,0,492
2,100512,23,70,3,222,6,0,23322
1,92112,55,69,3,222,6,0,10502
2,112511,3,56,3,218,7,1,12113
2,62912,95,86,3,221,6,0,157961
6,81310,12,86,2,213,6,0,6805
4,52711,22,73,3,129,5,0,13199
4,100810,90,67,2,126,7,0,85034
6,102111,81,68,3,219,6,0,12913
4,111811,32,50,3,129,5,0,11146
6,62510,38,84,2,212,7,0,96487
5,21012,11,48,3,220,5,1,7005
4,91412,58,68,3,130,4,0,4390
3,123110,6,53,2,214,7,1,1797
3,62411,92,84,3,218,7,0,6613
4,52110,72,67,2,126,7,0,75226
5,121010,29,48,2,212,6,0,1730
6,12811,46,44,3,213,6,0,20256
6,82412,11,79,3,223,5,0,16713
5,81911,30,89,3,216,6,0,892
6,12811,16,44,3,213,6,0,11322
1,10711,26,48,2,211,7,0,4010
7,31111,79,20,3,192,8,0,6253
6,101212,32,65,3,225,5,0,8276
5,92812,67,78,3,223,5,0,2454
2,20312,34,55,3,219,7,0,16286
6,31210,28,58,2,212,7,0,795
1,30411,74,59,3,213,7,0,13398
1,80610,34,87,2,211,7,0,9872
5,100711,35,71,3,217,6,0,488
7,81911,46,56,3,194,8,0,18469
1,101411,26,71,3,217,7,0,6560
3,42911,85,78,3,219,7,0,784
7,12811,34,10,3,191,8,0,3865
5,22511,58,63,3,214,6,0,480
4,102210,23,64,2,126,7,0,42054
4,92410,30,60,2,126,7,0,7476
3,30510,56,53,2,214,7,0,3411
4,42911,67,64,3,129,5,0,12377
2,121010,96,45,2,211,8,0,32643
6,21111,1,39,3,214,6,1,32780
2,62912,14,86,3,221,6,0,20047
5,120211,54,51,3,219,6,0,11
2,32312,37,64,3,220,7,0,3794
1,92311,94,75,3,216,7,0,61440
1,71511,22,88,3,215,7,0,5623
6,22610,48,47,2,212,7,0,354
7,81211,67,54,3,194,8,0,3817
1,21012,95,48,3,220,7,1,125038
2,30212,58,58,3,220,7,0,21365
1,82412,44,77,3,222,6,0,5778
2,70612,90,84,3,221,6,0,105466
4,42012,29,68,3,131,4,0,8755
4,71610,32,78,2,126,7,0,8844
7,82010,27,59,2,190,9,0,673
4,82010,56,78,2,126,7,0,622
3,31210,81,63,2,214,7,0,1085
6,82010,94,87,2,213,6,0,38225
3,90310,12,84,2,214,7,0,2192
1,111811,34,62,3,218,7,0,9773
3,60112,33,81,3,225,6,0,3266
5,22412,36,57,3,221,5,0,187
7,22511,58,17,3,191,8,0,953
2,10711,8,44,2,211,8,0,60626
7,21012,17,18,3,196,8,1,4787
4,41511,97,62,3,128,5,0,38941
3,32511,54,72,3,217,7,0,25
2,82611,80,90,3,215,7,0,24748
4,11411,13,31,2,127,6,0,68071
2,41312,58,68,3,221,6,0,17800
1,30411,45,59,3,213,7,0,22
4,62212,14,81,3,130,4,0,30906
5,111811,5,64,3,218,6,0,8633
4,52110,31,67,2,126,7,0,2166
5,123110,67,49,2,211,6,1,2685
3,60812,5,81,3,225,6,0,15901
6,80511,44,91,3,217,6,0,6210
4,22610,72,41,2,126,8,0,130404
1,40210,60,62,2,210,7,0,1179
1,61011,98,83,3,215,7,0,9471
3,62212,30,82,3,225,6,0,1303
2,42211,28,69,3,215,7,0,930
2,60311,72,83,3,214,7,0,59851
4,90712,5,82,3,130,4,1,35199
5,111111,55,60,3,218,6,0,5992
2,70612,26,84,3,221,6,0,7139
6,40612,23,71,3,223,5,0,36722
3,80610,60,85,2,214,7,0,167
1,73010,71,81,2,211,7,0,2522
2,10711,85,44,2,211,8,0,4236
6,41312,24,71,3,223,5,0,6774
4,112511,92,47,3,129,5,1,231334
4,80511,34,86,3,129,5,0,26078
5,51812,1,70,3,222,5,0,9179
2,82611,40,90,3,215,7,0,71795
3,70210,21,82,2,214,7,0,1343
3,122311,21,53,3,222,7,0,1741
2,62510,8,86,2,211,8,0,57049
5,61711,13,86,3,215,6,0,10537
3,61110,42,82,2,214,7,0,3805
2,82010,36,88,2,211,8,0,1267
3,31612,30,64,3,224,6,0,1914
1,80312,13,86,3,221,6,0,44708
1,90211,27,87,3,215,7,0,826
5,121710,19,51,2,211,6,0,64
6,52011,27,72,3,217,6,0,1176
6,42012,49,68,3,223,5,0,13125
5,21910,24,41,2,211,6,0,1084
5,82611,41,89,3,216,6,0,580
5,82710,91,87,2,212,6,0,1443
2,81012,12,88,3,221,6,0,7973
4,81911,58,82,3,129,5,0,6120
6,52810,59,78,2,212,7,0,1100
2,30411,27,57,3,213,8,0,1876
1,41610,33,66,2,210,7,0,4749
4,61810,82,81,2,126,7,0,20648
7,72310,95,64,2,189,9,0,36238
6,101212,23,65,3,225,5,0,31893
3,91710,56,82,2,214,7,0,167
6,31111,49,57,3,215,6,0,14409
5,61011,12,83,3,215,6,0,3208
4,120310,49,46,2,126,7,0,6084
3,81012,5,85,3,225,6,0,11543
1,62411,80,83,3,215,7,0,16536
1,72310,71,83,2,211,7,0,2788
3,123110,91,53,2,214,7,1,203
6,100810,12,65,2,213,7,0,7707
7,42211,7,31,3,192,8,0,9450
1,31612,40,64,3,221,7,0,61283
7,52810,36,54,2,189,8,0,862
2,90712,72,87,3,222,6,1,65524
7,80511,95,55,3,193,8,0,46018
7,120911,16,11,3,195,8,0,4923
7,122410,42,26,2,191,9,0,4080
7,110510,98,49,2,191,9,0,192
4,60112,48,77,3,130,4,0,2544
2,32312,14,64,3,220,7,0,17022
3,70111,42,85,3,218,7,0,3534
7,52110,71,46,2,189,8,0,1272
2,81911,80,89,3,215,7,0,26224
7,82010,83,59,2,190,9,0,187
3,92410,55,76,2,214,7,0,5284
3,100711,19,75,3,220,7,0,732
1,111910,1,51,2,211,7,0,19552
5,31612,32,63,3,221,5,0,2062
4,40210,18,48,2,126,7,0,29763
6,62510,33,84,2,212,7,0,6767
1,11312,25,48,3,219,7,0,6384
5,71610,1,83,2,211,6,0,7755
2,122410,91,49,2,211,8,0,84750
3,22511,27,67,3,216,7,0,489
3,100512,6,72,3,226,6,0,2486
1,31210,19,57,2,211,8,0,1742
4,31811,2,51,3,128,6,0,97957
6,32511,1,70,3,216,6,0,18217
7,61110,72,63,2,189,8,0,26379
4,122410,35,43,2,126,7,0,8053
6,121611,11,53,3,220,6,0,27027
1,101411,21,71,3,217,7,0,7774
4,81012,42,83,3,130,4,0,10001
1,61512,56,79,3,221,7,0,2938
6,62912,38,87,3,223,5,0,65873
5,121611,2,54,3,219,6,0,13528
3,31111,40,61,3,217,7,0,18750
3,91611,60,83,3,219,7,0,140
2,91710,8,82,2,211,8,0,55673
3,20411,51,45,2,215,7,0,2
6,51311,56,76,3,217,6,0,11643
1,61711,30,86,3,215,7,0,3183
5,111210,71,62,2,212,6,0,255
1,82010,58,86,2,211,7,0,5456
3,51311,87,79,3,219,7,0,553
4,90911,74,73,3,129,5,1,23468
2,120310,3,49,2,211,8,0,15463
3,91010,56,80,2,214,7,1,83
1,51311,4,75,3,215,7,0,33471
3,111210,6,62,2,215,7,0,2197
1,111811,1,62,3,218,7,0,19050
4,110411,14,49,3,129,5,0,31778
2,42211,6,69,3,215,7,0,7287
2,91611,10,78,3,215,7,0,34411
1,42012,24,66,3,221,7,0,5047
3,90712,29,84,3,225,6,1,1580
2,90211,34,89,3,215,7,0,14050
3,71312,28,82,3,225,6,0,110
2,82611,94,90,3,215,7,0,71896
6,50611,37,65,3,217,6,0,4347
5,93011,29,81,3,217,6,0,853
7,120310,46,21,2,190,9,0,12669
2,92812,26,79,3,222,6,0,6520
3,110411,34,59,3,221,7,0,6004
1,92410,71,80,2,211,7,0,1585
2,91710,31,82,2,211,8,0,3090
6,120911,29,43,3,220,6,0,11140
7,50710,2,40,2,189,8,0,17014
6,93011,96,82,3,218,6,0,26305
2,81012,46,88,3,221,6,0,29375
6,51311,97,76,3,217,6,0,20346
3,62212,13,82,3,225,6,0,11366
5,30212,33,60,3,221,5,0,1221
3,33012,20,69,3,224,6,0,2140
3,70910,27,81,2,214,7,0,324
5,61110,14,80,2,212,6,0,2505
4,102811,34,55,3,129,5,0,24653
4,72310,41,79,2,126,7,0,764
1,111210,91,59,2,212,7,0,65468
6,101411,14,71,3,218,6,0,20994
2,10612,60,46,3,219,7,0,237
1,22610,27,46,2,211,8,0,1666
6,82412,79,79,3,223,5,0,21512
3,52711,21,84,3,218,7,0,1235
1,72712,26,82,3,221,6,0,4350
3,42012,79,72,3,225,6,0,7069
5,101510,24,68,2,212,6,0,1078
7,70111,31,58,3,193,8,0,1179
5,90712,72,86,3,223,5,1,10660
6,92311,38,78,3,217,6,0,71776
4,91010,33,73,2,126,7,1,8352
3,33012,81,69,3,224,6,0,1688
3,73010,33,82,2,214,7,0,3265
1,82010,82,86,2,211,7,0,16702
7,50611,1,26,3,192,8,0,6608
3,20312,24,59,3,223,6,0,2294
4,81310,46,78,2,126,7,0,34867
7,81911,41,56,3,194,8,0,1997
5,72911,38,89,3,216,6,0,44255
7,42211,95,31,3,192,8,0,28245
7,12012,56,27,3,196,8,0,135
6,21210,85,40,2,212,7,1,3589
4,111910,24,48,2,126,7,0,13244
2,42310,33,65,2,210,8,0,6212
6,50412,34,77,3,223,5,0,23685
1,92311,97,75,3,216,7,0,33436
5,70811,23,86,3,215,6,0,5942
4,32511,38,59,3,128,6,0,80169
4,110510,16,51,2,126,7,0,6037
2,82611,93,90,3,215,7,0,61155
3,93011,34,82,3,220,7,0,2537
1,62912,6,84,3,221,7,0,4774
5,93011,30,81,3,217,6,0,705
4,40910,13,54,2,126,7,0,58473
4,50710,80,56,2,126,7,0,17606
2,91010,25,79,2,211,8,1,14026
1,71312,34,77,3,221,6,0,11081
4,41312,27,68,3,131,4,0,1904
3,112511,20,68,3,221,7,1,3546
3,111210,92,62,2,215,7,0,8145
1,31111,2,53,3,214,7,0,48465
3,51410,52,77,2,213,7,0,1126
1,122311,98,47,3,219,7,0,18987
2,92410,27,81,2,211,8,0,1308
1,42911,56,72,3,215,7,0,7348
2,111111,27,59,3,217,7,0,2247
4,41610,41,56,2,126,7,0,188
6,12811,3,44,3,213,6,0,12937
4,71511,2,83,3,129,5,0,96183
7,20312,60,22,3,196,8,0,99
6,111811,36,63,3,219,6,0,1555
5,100711,28,71,3,217,6,0,232
2,11411,21,33,2,211,8,0,8643
6,30912,10,57,3,222,6,0,52810
4,12012,33,42,3,130,4,0,8362
4,60112,14,77,3,130,4,0,27783
1,70612,1,81,3,221,6,0,17823
2,61011,83,83,3,214,7,0,5718
4,40612,81,67,3,131,4,0,35928
6,71312,46,80,3,223,5,0,30152
7,10612,36,18,3,196,8,0,3827
5,123011,14,45,3,220,6,1,4767
5,91010,13,79,2,212,6,1,11788
2,110510,58,57,2,211,8,0,14348
7,11312,20,7,3,196,8,0,3018
